id,prime_number
792,6073
793,6079
794,6089
795,6091
796,6101
797,6113
798,6121
799,6131
800,6133
801,6143
802,6151
803,6163
804,6173
805,6197
806,6199
807,6203
808,6211
809,6217
810,6221
811,6229
812,6247
813,6257
814,6263
815,6269
816,6271
817,6277
818,6287
819,6299
820,6301
821,6311
822,6317
823,6323
824,6329
825,6337
826,6343
827,6353
828,6359
829,6361
830,6367
831,6373
832,6379
833,6389
834,6397
835,6421
836,6427
837,6449
838,6451
839,6469
840,6473
841,6481
842,6491
843,6521
844,6529
845,6547
846,6551
847,6553
848,6563
849,6569
850,6571
851,6577
852,6581
853,6599
854,6607
855,6619
856,6637
857,6653
858,6659
859,6661
860,6673
861,6679
862,6689
863,6691
864,6701
865,6703
866,6709
867,6719
868,6733
869,6737
870,6761
871,6763
872,6779
873,6781
874,6791
875,6793
876,6803
877,6823
878,6827
879,6829
880,6833
881,6841
882,6857
883,6863
884,6869
885,6871
886,6883
887,6899
888,6907
889,6911
890,6917
891,6947
892,6949
893,6959
894,6961
895,6967
896,6971
897,6977
898,6983
899,6991
900,6997
901,7001
902,7013
903,7019
904,7027
905,7039
906,7043
907,7057
908,7069
909,7079
910,7103
911,7109
912,7121
913,7127
914,7129
915,7151
916,7159
917,7177
918,7187
919,7193
920,7207
921,7211
922,7213
923,7219
924,7229
925,7237
926,7243
927,7247
928,7253
929,7283
930,7297
931,7307
932,7309
933,7321
934,7331
935,7333
936,7349
937,7351
938,7369
939,7393
940,7411
941,7417
942,7433
943,7451
944,7457
945,7459
946,7477
947,7481
948,7487
949,7489
950,7499
951,7507
952,7517
953,7523
954,7529
955,7537
956,7541
957,7547
958,7549
959,7559
960,7561
961,7573
962,7577
963,7583
964,7589
965,7591
966,7603
967,7607
968,7621
969,7639
970,7643
971,7649
972,7669
973,7673
974,7681
975,7687
976,7691
977,7699
978,7703
979,7717
980,7723
981,7727
982,7741
983,7753
984,7757
985,7759
986,7789
987,7793
988,7817
989,7823
990,7829
991,7841
992,7853
993,7867
994,7873
995,7877
996,7879
997,7883
998,7901
999,7907
1000,7919
1001,7927
1002,7933
1003,7937
1004,7949
1005,7951
1006,7963
1007,7993
1008,8009
1009,8011
1010,8017
1011,8039
1012,8053
1013,8059
1014,8069
1015,8081
1016,8087
1017,8089
1018,8093
1019,8101
1020,8111
1021,8117
1022,8123
1023,8147
1024,8161
1025,8167
1026,8171
1027,8179
1028,8191
1029,8209
1030,8219
1031,8221
1032,8231
1033,8233
1034,8237
1035,8243
1036,8263
1037,8269
1038,8273
1039,8287
1040,8291
1041,8293
1042,8297
1043,8311
1044,8317
1045,8329
1046,8353
1047,8363
1048,8369
1049,8377
1050,8387
1051,8389
1052,8419
1053,8423
1054,8429
1055,8431
1056,8443
1057,8447
1058,8461
1059,8467
1060,8501
1061,8513
1062,8521
1063,8527
1064,8537
1065,8539
1066,8543
1067,8563
1068,8573
1069,8581
1070,8597
1071,8599
1072,8609
1073,8623
1074,8627
1075,8629
1076,8641
1077,8647
1078,8663
1079,8669
1080,8677
1081,8681
1082,8689
1083,8693
1084,8699
1085,8707
1086,8713
1087,8719
1088,8731
1089,8737
1090,8741
1091,8747
1092,8753
1093,8761
1094,8779
1095,8783
1096,8803
1097,8807
1098,8819
1099,8821
1100,8831
1101,8837
1102,8839
1103,8849
1104,8861
1105,8863
1106,8867
1107,8887
1108,8893
1109,8923
1110,8929
1111,8933
1112,8941
1113,8951
1114,8963
1115,8969
1116,8971
1117,8999
1118,9001
1119,9007
1120,9011
1121,9013
1122,9029
1123,9041
1124,9043
1125,9049
1126,9059
1127,9067
1128,9091
1129,9103
1130,9109
1131,9127
1132,9133
1133,9137
1134,9151
1135,9157
1136,9161
1137,9173
1138,9181
1139,9187
1140,9199
1141,9203
1142,9209
1143,9221
1144,9227
1145,9239
1146,9241
1147,9257
1148,9277
1149,9281
1150,9283
1151,9293
1152,9311
1153,9319
1154,9323
1155,9337
1156,9341
1157,9343
1158,9349
1159,9371
1160,9377
1161,9391
1162,9397
1163,9403
1164,9413
1165,9419
1166,9421
1167,9431
1168,9433
1169,9437
1170,9439
1171,9461
1172,9463
1173,9467
1174,9473
1175,9479
1176,9491
1177,9497
1178,9511
1179,9521
1180,9533
1181,9539
1182,9547
1183,9551
1184,9587
1185,9601
1186,9613
1187,9619
1188,9623
1189,9629
1190,9631
1191,9643
1192,9649
1193,9661
1194,9677
1195,9679
1196,9689
1197,9697
1198,9719
1199,9721
1200,9733
1201,9739
1202,9743
1203,9749
1204,9767
1205,9769
1206,9781
1207,9787
1208,9791
1209,9803
1210,9811
1211,9817
1212,9829
1213,9833
1214,9839
1215,9851
1216,9857
1217,9859
1218,9871
1219,9883
1220,9887
1221,9901
1222,9907
1223,9923
1224,9929
1225,9931
1226,9941
1227,9949
1228,9967
1229,9973
1230,10007
1231,10009
1232,10037
1233,10039
1234,10061
1235,10067
1236,10069
1237,10079
1238,10091
1239,10093
1240,10099
1241,10103
1242,10111
1243,10133
1244,10139
1245,10141
1246,10151
1247,10159
1248,10163
1249,10169
1250,10177
1251,10181
1252,10193
1253,10211
1254,10223
1255,10243
1256,10247
1257,10253
1258,10259
1259,10267
1260,10271
1261,10273
1262,10289
1263,10301
1264,10303
1265,10313
1266,10321
1267,10331
1268,10333
1269,10337
1270,10343
1271,10357
1272,10369
1273,10391
1274,10399
1275,10427
1276,10429
1277,10433
1278,10453
1279,10457
1280,10459
1281,10463
1282,10477
1283,10487
1284,10499
1285,10501
1286,10513
1287,10529
1288,10531
1289,10559
1290,10567
1291,10589
1292,10597
1293,10601
1294,10607
1295,10613
1296,10627
1297,10631
1298,10639
1299,10651
1300,10657
1301,10663
1302,10667
1303,10687
1304,10691
1305,10709
1306,10711
1307,10723
1308,10729
1309,10733
1310,10739
1311,10753
1312,10771
1313,10781
1314,10789
1315,10799
1316,10831
1317,10837
1318,10847
1319,10853
1320,10859
1321,10861
1322,10867
1323,10883
1324,10889
1325,10891
1326,10903
1327,10909
1328,10937
1329,10939
1330,10949
1331,10957
1332,10973
1333,10979
1334,10987
1335,10993
1336,11003
1337,11027
1338,11047
1339,11057
1340,11059
1341,11069
1342,11071
1343,11083
1344,11087
1345,11093
1346,11113
1347,11117
1348,11119
1349,11131
1350,11149
1351,11159
1352,11161
1353,11171
1354,11173
1355,11177
1356,11197
1357,11213
1358,11239
1359,11243
1360,11251
1361,11257
1362,11261
1363,11273
1364,11279
1365,11287
1366,11299
1367,11311
1368,11317
1369,11321
1370,11329
1371,11351
1372,11353
1373,11369
1374,11383
1375,11393
1376,11399
1377,11411
1378,11423
1379,11437
1380,11443
1381,11447
1382,11467
1383,11471
1384,11483
1385,11489
1386,11491
1387,11497
1388,11503
1389,11519
1390,11527
1391,11549
1392,11551
1393,11579
1394,11587
1395,11593
1396,11597
1397,11617
1398,11621
1399,11633
1400,11657
1401,11677
1402,11681
1403,11689
1404,11699
1405,11701
1406,11717
1407,11719
1408,11731
1409,11743
1410,11777
1411,11779
1412,11783
1413,11789
1414,11801
1415,11807
1416,11813
1417,11821
1418,11827
1419,11831
1420,11833
1421,11839
1422,11863
1423,11867
1424,11887
1425,11897
1426,11903
1427,11909
1428,11923
1429,11927
1430,11933
1431,11939
1432,11941
1433,11953
1434,11959
1435,11969
1436,11971
1437,11981
1438,11987
1439,12007
1440,12011
1441,12037
1442,12041
1443,12043
1444,12049
1445,12071
1446,12073
1447,12097
1448,12101
1449,12107
1450,12109
1451,12113
1452,12119
1453,12143
1454,12149
1455,12157
1456,12161
1457,12163
1458,12197
1459,12203
1460,12211
1461,12227
1462,12239
1463,12241
1464,12251
1465,12253
1466,12263
1467,12269
1468,12277
1469,12281
1470,12289
1471,12301
1472,12323
1473,12329
1474,12343
1475,12347
1476,12373
1477,12377
1478,12379
1479,12391
1480,12401
1481,12409
1482,12413
1483,12421
1484,12433
1485,12437
1486,12451
1487,12457
1488,12473
1489,12479
1490,12487
1491,12491
1492,12497
1493,12503
1494,12511
1495,12517
1496,12527
1497,12539
1498,12541
1499,12547
1500,12553
1501,12569
1502,12577
1503,12583
1504,12589
1505,12601
1506,12611
1507,12613
1508,12619
1509,12637
1510,12641
1511,12647
1512,12653
1513,12659
1514,12671
1515,12689
1516,12697
1517,12703
1518,12713
1519,12721
1520,12739
1521,12743
1522,12757
1523,12763
1524,12781
1525,12791
1526,12799
1527,12809
1528,12821
1529,12823
1530,12829
1531,12841
1532,12853
1533,12889
1534,12893
1535,12899
1536,12907
1537,12911
1538,12917
1539,12919
1540,12923
1541,12941
1542,12953
1543,12959
1544,12967
1545,12973
1546,12979
1547,12983
1548,13001
1549,13003
1550,13007
1551,13009
1552,13033
1553,13037
1554,13043
1555,13049
1556,13063
1557,13093
1558,13099
1559,13103
1560,13109
1561,13121
1562,13127
1563,13147
1564,13151
1565,13159
1566,13163
1567,13171
1568,13177
1569,13183
1570,13187
1571,13217
1572,13219
1573,13229
1574,13241
1575,13249
1576,13259
1577,13267
1578,13291
1579,13297
1580,13309
1581,13313
1582,13327
1583,13331
1584,13337
1585,13339
1586,13367
1587,13381
1588,13397
1589,13399
1590,13411
1591,13417
1592,13421
1593,13441
1594,13451
1595,13457
1596,13463
1597,13469
1598,13477
1599,13487
1600,13499
1601,13513
1602,13523
1603,13537
1604,13553
1605,13567
1606,13577
1607,13591
1608,13597
1609,13613
1610,13619
1611,13627
1612,13633
1613,13649
1614,13669
1615,13679
1616,13681
1617,13687
1618,13691
1619,13693
1620,13697
1621,13709
1622,13711
1623,13721
1624,13723
1625,13729
1626,13751
1627,13757
1628,13759
1629,13763
1630,13781
1631,13789
1632,13799
1633,13807
1634,13829
1635,13831
1636,13841
1637,13859
1638,13873
1639,13877
1640,13879
1641,13883
1642,13901
1643,13903
1644,13907
1645,13913
1646,13921
1647,13931
1648,13933
1649,13963
1650,13967
1651,13997
1652,13999
1653,14009
1654,14011
1655,14029
1656,14033
1657,14051
1658,14057
1659,14071
1660,14081
1661,14083
1662,14087
1663,14107
1664,14143
1665,14149
1666,14153
1667,14159
1668,14173
1669,14177
1670,14197
1671,14207
1672,14221
1673,14243
1674,14249
1675,14251
1676,14281
1677,14293
1678,14303
1679,14321
1680,14323
1681,14327
1682,14341
1683,14347
1684,14369
1685,14387
1686,14389
1687,14401
1688,14407
1689,14411
1690,14419
1691,14423
1692,14431
1693,14437
1694,14447
1695,14449
1696,14461
1697,14479
1698,14489
1699,14503
1700,14519
1701,14533
1702,14537
1703,14543
1704,14549
1705,14551
1706,14557
1707,14561
1708,14563
1709,14591
1710,14593
1711,14621
1712,14627
1713,14629
1714,14633
1715,14639
1716,14653
1717,14657
1718,14669
1719,14683
1720,14699
1721,14713
1722,14717
1723,14723
1724,14731
1725,14737
1726,14741
1727,14747
1728,14753
1729,14759
1730,14767
1731,14771
1732,14779
1733,14783
1734,14797
1735,14813
1736,14821
1737,14827
1738,14831
1739,14843
1740,14851
1741,14867
1742,14869
1743,14879
1744,14887
1745,14891
1746,14897
1747,14923
1748,14929
1749,14939
1750,14947
1751,14951
1752,14957
1753,14969
1754,14983
1755,15013
1756,15017
1757,15031
1758,15053
1759,15061
1760,15073
1761,15077
1762,15083
1763,15091
1764,15101
1765,15107
1766,15121
1767,15131
1768,15137
1769,15139
1770,15149
1771,15161
1772,15173
1773,15187
1774,15193
1775,15199
1776,15217
1777,15227
1778,15233
1779,15241
1780,15259
1781,15263
1782,15269
1783,15271
1784,15277
1785,15287
1786,15289
1787,15299
1788,15307
1789,15313
1790,15319
1791,15329
1792,15331
1793,15349
1794,15359
1795,15361
1796,15373
1797,15377
1798,15383
1799,15391
1800,15401
1801,15413
1802,15427
1803,15439
1804,15443
1805,15451
1806,15461
1807,15467
1808,15473
1809,15493
1810,15497
1811,15511
1812,15527
1813,15541
1814,15551
1815,15559
1816,15569
1817,15581
1818,15583
1819,15601
1820,15607
1821,15619
1822,15629
1823,15641
1824,15643
1825,15647
1826,15649
1827,15661
1828,15667
1829,15671
1830,15679
1831,15683
1832,15727
1833,15731
1834,15733
1835,15737
1836,15739
1837,15749
1838,15761
1839,15767
1840,15773
1841,15787
1842,15791
1843,15797
1844,15803
1845,15809
1846,15817
1847,15823
1848,15859
1849,15877
1850,15881
1851,15887
1852,15889
1853,15901
1854,15907
1855,15913
1856,15919
1857,15923
1858,15937
1859,15959
1860,15971
1861,15973
1862,15991
1863,16001
1864,16007
1865,16033
1866,16057
1867,16061
1868,16063
1869,16067
1870,16069
1871,16073
1872,16087
1873,16091
1874,16097
1875,16103
1876,16111
1877,16127
1878,16139
1879,16141
1880,16183
1881,16187
1882,16189
1883,16193
1884,16217
1885,16223
1886,16229
1887,16231
1888,16249
1889,16253
1890,16267
1891,16273
1892,16301
1893,16319
1894,16333
1895,16339
1896,16349
1897,16361
1898,16363
1899,16369
1900,16381
1901,16411
1902,16417
1903,16421
1904,16427
1905,16433
1906,16447
1907,16451
1908,16453
1909,16477
1910,16481
1911,16487
1912,16493
1913,16519
1914,16529
1915,16547
1916,16553
1917,16561
1918,16567
1919,16573
1920,16603
1921,16607
1922,16619
1923,16631
1924,16633
1925,16649
1926,16651
1927,16657
1928,16661
1929,16673
1930,16691
1931,16693
1932,16699
1933,16703
1934,16729
1935,16741
1936,16747
1937,16759
1938,16763
1939,16787
1940,16811
1941,16823
1942,16829
1943,16831
1944,16843
1945,16871
1946,16879
1947,16883
1948,16889
1949,16901
1950,16903
1951,16921
1952,16927
1953,16931
1954,16937
1955,16943
1956,16963
1957,16979
1958,16981
1959,16987
1960,16993
1961,17011
1962,17021
1963,17027
1964,17029
1965,17033
1966,17041
1967,17047
1968,17053
1969,17077
1970,17093
1971,17099
1972,17107
1973,17117
1974,17123
1975,17137
1976,17159
1977,17167
1978,17183
1979,17189
1980,17191
1981,17203
1982,17207
1983,17209
1984,17231
1985,17239
1986,17257
1987,17291
1988,17293
1989,17299
1990,17317
1991,17321
1992,17327
1993,17333
1994,17341
1995,17351
1996,17359
1997,17377
1998,17383
1999,17387
2000,17389
2001,17393
2002,17401
2003,17417
2004,17419
2005,17431
2006,17443
2007,17449
2008,17467
2009,17471
2010,17477
2011,17483
2012,17489
2013,17491
2014,17497
2015,17509
2016,17519
2017,17539
2018,17551
2019,17569
2020,17573
2021,17579
2022,17581
2023,17597
2024,17599
2025,17609
2026,17623
2027,17627
2028,17657
2029,17659
2030,17669
2031,17681
2032,17683
2033,17707
2034,17713
2035,17729
2036,17737
2037,17747
2038,17749
2039,17761
2040,17783
2041,17789
2042,17791
2043,17807
2044,17827
2045,17837
2046,17839
2047,17851
2048,17863
2049,17881
2050,17891
2051,17903
2052,17909
2053,17911
2054,17921
2055,17923
2056,17929
2057,17939
2058,17957
2059,17959
2060,17971
2061,17977
2062,17981
2063,17987
2064,17989
2065,18013
2066,18041
2067,18043
2068,18047
2069,18049
2070,18059
2071,18061
2072,18077
2073,18089
2074,18097
2075,18119
2076,18121
2077,18127
2078,18131
2079,18133
2080,18143
2081,18149
2082,18169
2083,18181
2084,18191
2085,18199
2086,18211
2087,18217
2088,18223
2089,18229
2090,18233
2091,18251
2092,18253
2093,18257
2094,18269
2095,18287
2096,18289
2097,18301
2098,18307
2099,18311
2100,18313
2101,18329
2102,18341
2103,18353
2104,18367
2105,18371
2106,18379
2107,18397
2108,18401
2109,18413
2110,18427
2111,18433
2112,18439
2113,18443
2114,18451
2115,18457
2116,18461
2117,18481
2118,18493
2119,18503
2120,18517
2121,18521
2122,18523
2123,18539
2124,18541
2125,18553
2126,18583
2127,18587
2128,18593
2129,18617
2130,18637
2131,18661
2132,18671
2133,18679
2134,18691
2135,18701
2136,18713
2137,18719
2138,18731
2139,18743
2140,18749
2141,18757
2142,18773
2143,18787
2144,18793
2145,18797
2146,18803
2147,18839
2148,18859
2149,18869
2150,18899
2151,18911
2152,18913
2153,18917
2154,18919
2155,18947
2156,18959
2157,18973
2158,18979
2159,19001
2160,19009
2161,19013
2162,19031
2163,19037
2164,19051
2165,19069
2166,19073
2167,19079
2168,19081
2169,19087
2170,19121
2171,19139
2172,19141
2173,19157
2174,19163
2175,19181
2176,19183
2177,19207
2178,19211
2179,19213
2180,19219
2181,19231
2182,19237
2183,19249
2184,19259
2185,19267
2186,19273
2187,19289
2188,19301
2189,19309
2190,19319
2191,19333
2192,19373
2193,19379
2194,19381
2195,19387
2196,19391
2197,19403
2198,19417
2199,19421
2200,19423
2201,19427
2202,19429
2203,19433
2204,19441
2205,19447
2206,19457
2207,19463
2208,19469
2209,19471
2210,19477
2211,19483
2212,19489
2213,19501
2214,19507
2215,19531
2216,19541
2217,19543
2218,19553
2219,19559
2220,19571
2221,19577
2222,19583
2223,19597
2224,19603
2225,19609
2226,19661
2227,19681
2228,19687
2229,19697
2230,19699
2231,19709
2232,19717
2233,19727
2234,19739
2235,19751
2236,19753
2237,19759
2238,19763
2239,19777
2240,19793
2241,19801
2242,19813
2243,19819
2244,19841
2245,19843
2246,19853
2247,19861
2248,19867
2249,19889
2250,19891
2251,19913
2252,19919
2253,19927
2254,19937
2255,19949
2256,19961
2257,19963
2258,19973
2259,19979
2260,19991
2261,19993
2262,19997
2263,20011
2264,20021
2265,20023
2266,20029
2267,20047
2268,20051
2269,20063
2270,20071
2271,20089
2272,20101
2273,20107
2274,20113
2275,20117
2276,20123
2277,20129
2278,20143
2279,20147
2280,20149
2281,20161
2282,20173
2283,20177
2284,20183
2285,20201
2286,20219
2287,20231
2288,20233
2289,20249
2290,20261
2291,20269
2292,20287
2293,20297
2294,20323
2295,20327
2296,20333
2297,20341
2298,20347
2299,20353
2300,20357
2301,20359
2302,20369
2303,20389
2304,20393
2305,20399
2306,20407
2307,20411
2308,20431
2309,20441
2310,20443
2311,20477
2312,20479
2313,20483
2314,20507
2315,20509
2316,20521
2317,20533
2318,20543
2319,20549
2320,20551
2321,20563
2322,20593
2323,20599
2324,20611
2325,20627
2326,20639
2327,20641
2328,20663
2329,20681
2330,20693
2331,20707
2332,20717
2333,20719
2334,20731
2335,20743
2336,20747
2337,20749
2338,20753
2339,20759
2340,20771
2341,20773
2342,20789
2343,20807
2344,20809
2345,20849
2346,20857
2347,20873
2348,20879
2349,20887
2350,20897
2351,20899
2352,20903
2353,20921
2354,20929
2355,20939
2356,20947
2357,20959
2358,20963
2359,20981
2360,20983
2361,21001
2362,21011
2363,21013
2364,21017
2365,21019
2366,21023
2367,21031
2368,21059
2369,21061
2370,21067
2371,21089
2372,21101
2373,21107
2374,21121
2375,21139
2376,21143
2377,21149
2378,21157
2379,21163
2380,21169
2381,21179
2382,21187
2383,21191
2384,21193
2385,21211
2386,21221
2387,21227
2388,21247
2389,21269
2390,21277
2391,21283
2392,21313
2393,21317
2394,21319
2395,21323
2396,21341
2397,21347
2398,21377
2399,21379
2400,21383
2401,21391
2402,21397
2403,21401
2404,21407
2405,21419
2406,21433
2407,21467
2408,21481
2409,21487
2410,21491
2411,21493
2412,21499
2413,21503
2414,21517
2415,21521
2416,21523
2417,21529
2418,21557
2419,21559
2420,21563
2421,21569
2422,21577
2423,21587
2424,21589
2425,21599
2426,21601
2427,21611
2428,21613
2429,21617
2430,21647
2431,21649
2432,21661
2433,21673
2434,21683
2435,21701
2436,21713
2437,21727
2438,21737
2439,21739
2440,21751
2441,21757
2442,21767
2443,21773
2444,21787
2445,21799
2446,21803
2447,21817
2448,21821
2449,21839
2450,21841
2451,21851
2452,21859
2453,21863
2454,21871
2455,21881
2456,21893
2457,21911
2458,21929
2459,21937
2460,21943
2461,21961
2462,21977
2463,21991
2464,21997
2465,22003
2466,22013
2467,22027
2468,22031
2469,22037
2470,22039
2471,22051
2472,22063
2473,22067
2474,22073
2475,22079
2476,22091
2477,22093
2478,22109
2479,22111
2480,22123
2481,22129
2482,22133
2483,22147
2484,22153
2485,22157
2486,22159
2487,22171
2488,22189
2489,22193
2490,22229
2491,22247
2492,22259
2493,22271
2494,22273
2495,22277
2496,22279
2497,22283
2498,22291
2499,22303
2500,22307
2501,22343
2502,22349
2503,22367
2504,22369
2505,22381
2506,22391
2507,22397
2508,22409
2509,22433
2510,22441
2511,22447
2512,22453
2513,22469
2514,22481
2515,22483
2516,22501
2517,22511
2518,22531
2519,22541
2520,22543
2521,22549
2522,22567
2523,22571
2524,22573
2525,22613
